,rd_x,rd_y,lon,lat,Counts,wkt
60,21.93904357928045,21.93904357928045,3.313827553159786,47.974969918066705,1.0,"POLYGON ((3.313177601450596 47.97450855995038,3.314514615704647 47.97453349042249,3.3144775168207947 47.97543127256198,3.313140478662284 47.97540634147427))"
61,121.93904357928045,21.93904357928045,3.3151645801562033,47.97499484081274,1.0,"POLYGON ((3.314514615704647 47.97453349042249,3.3158516315389286 47.97455840482705,3.315814556559623 47.97545618758172,3.3144775168207947 47.97543127256198))"
62,221.93904357928045,21.93904357928045,3.3165016087323904,47.97501974749098,7.0,"POLYGON ((3.3158516315389286 47.97455840482705,3.3171886489524343 47.97458330316399,3.3171515978777566 47.97548108653347,3.315814556559623 47.97545618758172))"
63,321.93904357928045,21.93904357928045,3.3178386388873347,47.97504463810141,9.0,"POLYGON ((3.3171886489524343 47.97458330316399,3.3185256679441473 47.9746081854333,3.3184886407741816 47.9755059694172,3.3171515978777566 47.97548108653347))"
64,421.93904357928045,21.93904357928045,3.319175670620022,47.97506951264398,8.0,"POLYGON ((3.3185256679441473 47.9746081854333,3.3198626885130564 47.97463305163491,3.319825685247886 47.97553083623283,3.3184886407741816 47.9755059694172))"
65,521.9390435792805,21.93904357928045,3.3205127039294404,47.97509437111866,7.0,"POLYGON ((3.3198626885130564 47.97463305163491,3.3211997106581457 47.974657901768815,3.321162731297854 47.97555568698036,3.319825685247886 47.97553083623283))"
66,-478.06095642071955,121.93904357928045,3.307105210758588,47.97574284224614,4.0,"POLYGON ((3.306455311609962 47.97528144501774,3.307792341851685 47.97530645644465,3.3077551218593277 47.97620423585439,3.3064180677125483 47.976179223809886))"
67,-378.06095642071955,121.93904357928045,3.308442253745553,47.97576784594788,9.0,"POLYGON ((3.307792341851685 47.97530645644465,3.309129373678791 47.975331451803804,3.309092177591576 47.97622923183073,3.3077551218593277 47.97620423585439))"
68,-278.06095642071955,121.93904357928045,3.3097792983174346,47.975792833581636,7.0,"POLYGON ((3.309129373678791 47.975331451803804,3.310466407090269 47.97535643109514,3.310429234908278 47.976254211738876,3.309092177591576 47.97622923183073))"
69,-178.06095642071955,121.93904357928045,3.3111163444732243,47.97581780514735,7.0,"POLYGON ((3.310466407090269 47.97535643109514,3.3118034420851044 47.975381394318646,3.311766293808422 47.976279175578796,3.310429234908278 47.976254211738876))"
70,-78.06095642071955,121.93904357928045,3.3124533922119075,47.97584276064502,4.0,"POLYGON ((3.3118034420851044 47.975381394318646,3.313140478662284 47.97540634147427,3.313103354290993 47.97630412335043,3.311766293808422 47.976279175578796))"
71,21.93904357928045,121.93904357928045,3.3137904415324684,47.9758677000746,1.0,"POLYGON ((3.313140478662284 47.97540634147427,3.3144775168207947 47.97543127256198,3.31444041635498 47.97632905505375,3.313103354290993 47.97630412335043))"
72,121.93904357928045,121.93904357928045,3.3151274924338967,47.97589262343605,6.0,"POLYGON ((3.3144775168207947 47.97543127256198,3.315814556559623 47.97545618758172,3.315777479999368 47.976353970688734,3.31444041635498 47.97632905505375))"
73,221.93904357928045,121.93904357928045,3.3164645449151777,47.975917530729305,13.0,"POLYGON ((3.315814556559623 47.97545618758172,3.3171515978777566 47.97548108653347,3.317114545223144 47.9763788702553,3.315777479999368 47.976353970688734))"
74,321.93904357928045,121.93904357928045,3.3178015989752985,47.97594242195435,10.0,"POLYGON ((3.3171515978777566 47.97548108653347,3.3184886407741816 47.9755059694172,3.3184516120252954 47.97640375375346,3.317114545223144 47.9763788702553))"
75,421.93904357928045,121.93904357928045,3.3191386546132478,47.97596729711115,6.0,"POLYGON ((3.3184886407741816 47.9755059694172,3.319825685247886 47.97553083623283,3.31978868040481 47.97642862118313,3.3184516120252954 47.97640375375346))"
76,521.9390435792805,121.93904357928045,3.32047571182801,47.97599215619965,6.0,"POLYGON ((3.319825685247886 47.97553083623283,3.321162731297854 47.97555568698036,3.321125750360671 47.976453472544286,3.31978868040481 47.97642862118313))"
77,-478.06095642071955,221.93904357928045,3.307067978019889,47.97664062152319,3.0,"POLYGON ((3.3064180677125483 47.976179223809886,3.3077551218593277 47.97620423585439,3.3077179002798527 47.97710201561622,3.306380822227002 47.97707700295409))"
78,-378.06095642071955,221.93904357928045,3.3084050449124605,47.97666562584232,13.0,"POLYGON ((3.3077551218593277 47.97620423585439,3.309092177591576 47.97622923183073,3.309054979918255 47.97712701220977,3.3077179002798527 47.97710201561622))"
79,-278.06095642071955,221.93904357928045,3.309742113390032,47.97669061409309,7.0,"POLYGON ((3.309092177591576 47.97622923183073,3.310429234908278 47.976254211738876,3.3103920611411968 47.97715199273474,3.309054979918255 47.97712701220977))"
80,-178.06095642071955,221.93904357928045,3.3110791834515956,47.976715586275425,3.0,"POLYGON ((3.310429234908278 47.976254211738876,3.311766293808422 47.976279175578796,3.3117291439476633 47.97717695719109,3.3103920611411968 47.97715199273474))"
81,-78.06095642071955,221.93904357928045,3.3124162550961356,47.97674054238932,9.0,"POLYGON ((3.311766293808422 47.976279175578796,3.313103354290993 47.97630412335043,3.3130662283366408 47.97720190557876,3.3117291439476633 47.97717695719109))"
82,21.93904357928045,221.93904357928045,3.313753328322638,47.976765482434715,4.0,"POLYGON ((3.313103354290993 47.97630412335043,3.31444041635498 47.97632905505375,3.3144033143071185 47.977226837897724,3.3130662283366408 47.97720190557876))"
83,121.93904357928045,221.93904357928045,3.3150904031300916,47.976790406411595,9.0,"POLYGON ((3.31444041635498 47.97632905505375,3.315777479999368 47.976353970688734,3.3157404018580796 47.97725175414794,3.3144033143071185 47.977226837897724))"
84,221.93904357928045,221.93904357928045,3.316427479517481,47.97681531431989,8.0,"POLYGON ((3.315777479999368 47.976353970688734,3.317114545223144 47.9763788702553,3.3170774909885132 47.977276654329366,3.3157404018580796 47.97725175414794))"
85,321.93904357928045,221.93904357928045,3.317764557483794,47.97684020615957,8.0,"POLYGON ((3.317114545223144 47.9763788702553,3.3184516120252954 47.97640375375346,3.3184145816974064 47.97730153844197,3.3170774909885132 47.977276654329366))"
86,421.93904357928045,221.93904357928045,3.3191016370280173,47.97686508193062,5.0,"POLYGON ((3.3184516120252954 47.97640375375346,3.31978868040481 47.97642862118313,3.319751673983744 47.97732640648569,3.3184145816974064 47.97730153844197))"
87,521.9390435792805,221.93904357928045,3.3204387181491386,47.976889941632976,10.0,"POLYGON ((3.31978868040481 47.97642862118313,3.321125750360671 47.976453472544286,3.321088767846513 47.97735125846052,3.319751673983744 47.97732640648569))"
88,-478.06095642071955,321.93904357928045,3.307030743693524,47.97753840115225,10.0,"POLYGON ((3.306380822227002 47.97707700295409,3.3077179002798527 47.97710201561622,3.3076806771131766 47.97799979573001,3.3063435751532397 47.97797478245025))"
89,-378.06095642071955,321.93904357928045,3.308367834492715,47.97756340608881,4.0,"POLYGON ((3.3077179002798527 47.97710201561622,3.309054979918255 47.97712701220977,3.309017780658749 47.97802479294081,3.3076806771131766 47.97799979573001))"
90,-278.06095642071955,321.93904357928045,3.309704926876992,47.977588394956605,10.0,"POLYGON ((3.309054979918255 47.97712701220977,3.3103920611411968 47.97715199273474,3.3103548857889433 47.97804977408261,3.309017780658749 47.97802479294081))"
91,-178.06095642071955,321.93904357928045,3.3110420208453437,47.97761336775558,5.0,"POLYGON ((3.3103920611411968 47.97715199273474,3.3117291439476633 47.97717695719109,3.3116919925027473 47.97807473915542,3.3103548857889433 47.97804977408261))"
92,-78.06095642071955,321.93904357928045,3.3123791163967558,47.97763832448572,9.0,"POLYGON ((3.3117291439476633 47.97717695719109,3.3130662283366408 47.97720190557876,3.3130291007991466 47.97809968815913,3.3116919925027473 47.97807473915542))"
93,21.93904357928045,321.93904357928045,3.3137162135302134,47.977663265146965,10.0,"POLYGON ((3.3130662283366408 47.97720190557876,3.3144033143071185 47.977226837897724,3.3143662106771274 47.97812462109376,3.3130291007991466 47.97809968815913))"
94,121.93904357928045,321.93904357928045,3.3150533122447055,47.97768818973929,5.0,"POLYGON ((3.3144033143071185 47.977226837897724,3.3157404018580796 47.97725175414794,3.3157033221356773 47.97814953795923,3.3143662106771274 47.97812462109376))"
95,221.93904357928045,321.93904357928045,3.316390412539217,47.97771309826264,9.0,"POLYGON ((3.3157404018580796 47.97725175414794,3.3170774909885132 47.977276654329366,3.3170404351737828 47.97817443875554,3.3157033221356773 47.97814953795923))"
96,321.93904357928045,321.93904357928045,3.3177275144127374,47.97773799071698,5.0,"POLYGON ((3.3170774909885132 47.977276654329366,3.3184145816974064 47.97730153844197,3.3183775497904304 47.978199323482606,3.3170404351737828 47.97817443875554))"
97,421.93904357928045,321.93904357928045,3.3190646178642518,47.97776286710228,11.0,"POLYGON ((3.3184145816974064 47.97730153844197,3.319751673983744 47.97732640648569,3.3197146659846073 47.97822419214041,3.3183775497904304 47.978199323482606))"
98,521.9390435792805,321.93904357928045,3.320401722892745,47.97778772741851,6.0,"POLYGON ((3.319751673983744 47.97732640648569,3.321088767846513 47.97735125846052,3.321051783755298 47.97824904472892,3.3197146659846073 47.97822419214041))"
99,-478.06095642071955,421.93904357928045,3.306993507779408,47.978436181133205,9.0,"POLYGON ((3.3063435751532397 47.97797478245025,3.3076806771131766 47.97799979573001,3.3076434523592138 47.97889757619567,3.3063063264911765 47.97887256229825))"
100,-378.06095642071955,421.93904357928045,3.3083306224862348,47.97846118668722,4.0,"POLYGON ((3.3076806771131766 47.97799979573001,3.309017780658749 47.97802479294081,3.3089805798129697 47.97892257402372,3.3076434523592138 47.97889757619567))"
101,-278.06095642071955,421.93904357928045,3.30966773877823,47.97848617617206,9.0,"POLYGON ((3.309017780658749 47.97802479294081,3.3103548857889433 47.97804977408261,3.310317708851433 47.978947555782405,3.3089805798129697 47.97892257402372))"
102,-178.06095642071955,421.93904357928045,3.3110048566543844,47.9785111495877,8.0,"POLYGON ((3.3103548857889433 47.97804977408261,3.3116919925027473 47.97807473915542,3.311654839473588 47.978972521471675,3.310317708851433 47.978947555782405))"
103,-78.06095642071955,421.93904357928045,3.3123419761136828,47.978536106934094,9.0,"POLYGON ((3.3116919925027473 47.97807473915542,3.3130291007991466 47.97809968815913,3.312991971678422 47.97899747109147,3.311654839473588 47.978972521471675))"
104,21.93904357928045,421.93904357928045,3.3136790971551107,47.97856104821122,6.0,"POLYGON ((3.3130291007991466 47.97809968815913,3.3143662106771274 47.97812462109376,3.314329105464923 47.97902240464177,3.312991971678422 47.97899747109147))"
105,121.93904357928045,421.93904357928045,3.315016219777656,47.97858597341901,8.0,"POLYGON ((3.3143662106771274 47.97812462109376,3.3157033221356773 47.97814953795923,3.3156662408320745 47.97904732212253,3.314329105464923 47.97902240464177))"
106,221.93904357928045,421.93904357928045,3.316353343980306,47.97861088255743,13.0,"POLYGON ((3.3157033221356773 47.97814953795923,3.3170404351737828 47.97817443875554,3.3170033777788674 47.9790722235337,3.3156662408320745 47.97904732212253))"
107,321.93904357928045,421.93904357928045,3.317690469762046,47.97863577562646,10.0,"POLYGON ((3.3170404351737828 47.97817443875554,3.3183775497904304 47.978199323482606,3.3183405163042847 47.979097108875266,3.3170033777788674 47.9790722235337))"
108,421.93904357928045,421.93904357928045,3.3190275971218637,47.978660652626054,7.0,"POLYGON ((3.3183775497904304 47.978199323482606,3.3197146659846073 47.97822419214041,3.3196776564073147 47.97912197814717,3.3183405163042847 47.979097108875266))"
109,521.9390435792805,421.93904357928045,3.3203647260587448,47.97868551355615,7.0,"POLYGON ((3.3197146659846073 47.97822419214041,3.321051783755298 47.97824904472892,3.3210147980869427 47.97914683134937,3.3196776564073147 47.97912197814717))"
110,-478.06095642071955,521.9390435792805,3.306956270277457,47.97933396146598,7.0,"POLYGON ((3.3063063264911765 47.97887256229825,3.3076434523592138 47.97889757619567,3.307606226017882 47.979795357013074,3.306269076240731 47.97977034249799))"
111,-378.06095642071955,521.9390435792805,3.308293408892933,47.97935896763746,12.0,"POLYGON ((3.3076434523592138 47.97889757619567,3.3089805798129697 47.97892257402372,3.3089433773808374 47.979820355458415,3.307606226017882 47.979795357013074))"
112,-278.06095642071955,521.9390435792805,3.309630549093662,47.97938395773938,17.0,"POLYGON ((3.3089805798129697 47.97892257402372,3.310317708851433 47.978947555782405,3.310280530328582 47.979845337833986,3.3089433773808374 47.979820355458415))"
113,-178.06095642071955,521.9390435792805,3.3109676908786336,47.97940893177169,8.0,"POLYGON ((3.310317708851433 47.978947555782405,3.311654839473588 47.978972521471675,3.311617684860104 47.97987030413974,3.310280530328582 47.979845337833986))"
114,-78.06095642071955,521.9390435792805,3.312304834246832,47.97943388973437,10.0,"POLYGON ((3.311654839473588 47.978972521471675,3.312991971678422 47.97899747109147,3.312954840974388 47.97989525437563,3.311617684860104 47.97987030413974))"
115,21.93904357928045,521.9390435792805,3.313641979197245,47.97945883162738,13.0,"POLYGON ((3.312991971678422 47.97899747109147,3.314329105464923 47.97902240464177,3.3142919986704227 47.979920188541634,3.312954840974388 47.97989525437563))"
116,121.93904357928045,521.9390435792805,3.3149791257288586,47.97948375745066,11.0,"POLYGON ((3.314329105464923 47.97902240464177,3.3156662408320745 47.97904732212253,3.3156291579471917 47.979945106637686,3.3142919986704227 47.979920188541634))"
117,221.93904357928045,521.9390435792805,3.31631627384066,47.97950866720418,11.0,"POLYGON ((3.3156662408320745 47.97904732212253,3.3170033777788674 47.9790722235337,3.3169663188036846 47.97997000866377,3.3156291579471917 47.979945106637686))"
118,321.93904357928045,521.9390435792805,3.3176534235316355,47.9795335608879,8.0,"POLYGON ((3.3170033777788674 47.9790722235337,3.3183405163042847 47.979097108875266,3.3183034812388867 47.97999489461985,3.3169663188036846 47.97997000866377))"
119,421.93904357928045,521.9390435792805,3.318990574800772,47.9795584385018,8.0,"POLYGON ((3.3183405163042847 47.979097108875266,3.3196776564073147 47.97912197814717,3.3196406452517846 47.98001976450587,3.3183034812388867 47.97999489461985))"
120,521.9390435792805,521.9390435792805,3.3203277276470566,47.97958330004581,8.0,"POLYGON ((3.3196776564073147 47.97912197814717,3.3210147980869427 47.97914683134937,3.320977810841364 47.9800446183218,3.3196406452517846 47.98001976450587))"
